185.9584034,280.960084,61.053,253.7458472,277.2603821,15.469,274.1738957,223.8117788,111.969,263.446937,229.3222606,125.396
186.2468514,281.1675063,61.474,254.8173988,277.7278208,15.874,274.850831,223.6830158,112.386,264.0355082,228.9840213,125.835
186.4016013,281.2355668,61.884,264.3983096,277.9941891,16.338,275.2839352,223.8144458,112.781,271.2368024,229.2332831,126.243
187.4028961,281.2849233,62.317,263.3893048,278.1802139,16.701,276.3383234,223.6595381,113.181,271.3543618,229.0714638,126.655
186.8153134,281.1779554,62.832,262.5451647,278.3140276,17.079,276.68758,223.4699104,113.534,270.9630185,228.9105447,127.062
187.1528769,281.0734985,63.188,262.1809176,278.0599583,17.444,277.9393429,223.1925021,113.945,271.1755802,228.7255298,127.425
187.1220856,281.088173,63.556,262.5197133,278.0568356,17.882,277.1393373,223.3194562,114.317,271.7957852,228.4902158,127.799
186.8743655,280.8527919,63.925,262.0524422,277.8133676,18.252,277.1077716,222.9789609,114.707,272.1014209,228.032827,128.168
186.5955293,280.8713623,64.319,262.448137,277.5619335,18.672,277.6169303,223.1633177,115.054,272.2340426,227.8529981,128.562
186.8896872,280.896027,64.695,261.3617886,277.3043699,19.076,277.4487952,223.3244406,115.446,265.0058997,227.676359,128.97
186.4721632,280.7331067,65.094,261.1239754,276.9994877,19.505,276.9914603,223.3992314,115.815,263.3243677,227.1850662,129.378
186.1560374,280.5854592,65.456,262.5125392,276.5867294,19.932,283.9223108,223.25,115.887,262.6651965,226.9378508,129.792
185.9570396,280.6099532,65.894,255.0599467,276.5657194,20.343,277.0780856,223.3950462,116.29,261.0543697,226.6000805,130.192
186.0965786,280.2828064,66.263,254.8727679,276.3848214,20.749,275.8773704,223.810788,116.696,261.1632406,226.6747279,130.556
186.2301075,280.2309677,66.664,254.8086802,276.4145261,21.142,275.173339,223.8666951,117.09,261.3778218,226.6649505,130.883
185.4867635,280.2672929,67.077,255.5504669,276.4410849,21.471,275.3570198,223.9422911,117.471,261.0685484,226.8177419,131.218
184.5093857,280.3114334,67.492,255.133984,276.4707187,21.797,274.8365262,224.0651341,117.88,261.3412052,226.7394137,131.56
184.1166307,280.2332613,67.862,254.806082,276.672543,22.155,274.4928971,224.0912613,118.243,261.9244898,226.6236735,131.908
184.7165082,280.2489196,68.229,254.9278718,276.8027605,22.475,274.1495246,224.3128781,118.623,261.4768537,226.9139697,132.235
184.5201595,280.2237483,68.665,254.6897617,276.8451015,22.853,274.1919795,224.0908703,119.051,262.0033031,226.8827415,132.627
184.4458657,280.1429877,69.153,254.5270027,277.4306931,23.255,273.3486278,224.0810463,119.371,262.3238494,226.8937238,133.033
184.1709091,280.1059091,69.512,255.0027137,277.5431931,23.659,273.4687771,223.7718994,119.704,262.1168942,226.9953072,133.422
184.2902194,279.8057587,69.985,254.8992674,277.7211538,24.021,273.9349766,223.5860603,120.021,262.3551442,226.9918209,133.814
184.4404925,279.8276334,70.345,254.7212747,277.97307,24.417,273.9612236,223.7139164,120.353,261.9938918,226.965096,134.184
184.1862609,279.6975565,70.704,254.3970332,278.1723386,24.816,274.214044,223.5744501,120.7,261.9961207,226.9047414,134.55
184.5939366,279.5585668,71.061,254.2385082,278.3161318,25.196,274.4531657,223.1014744,121.076,261.674216,226.9277003,134.956
184.2708529,279.6776007,71.442,254.3807642,278.3961353,25.615,274.4846086,222.7985928,121.44,261.5354001,226.8680352,135.356
184.1918906,279.6449788,71.879,254.8585195,278.4494087,26.02,274.6683983,222.512987,121.844,261.5175547,226.7434944,135.723
184.2788956,279.6766495,72.242,254.2901861,278.4919628,26.464,274.8907343,222.4143357,122.22,261.8506173,226.8888889,136.145
184.026017,279.6452223,72.63,254.8940887,278.6896552,26.921,274.6186957,222.2834783,122.581,262.6267375,226.7980376,136.561
183.5296314,279.6532898,72.996,254.8431619,278.5566708,27.338,275.204408,222.0916162,122.933,263.8825637,226.6671975,136.965
183.6818393,279.6409661,73.349,255.9105108,278.7260447,27.736,275.290602,222.0034647,123.284,264.8593879,226.7617866,137.33
183.745098,279.764239,73.71,257.3357203,278.7097725,28.148,275.0544188,221.9320853,123.628,265.9410569,227.1752033,137.683
183.4495583,279.8354254,74.085,258.4689743,279.0451667,28.518,275.8049721,221.6198028,124.003,267.3431373,227.4191176,138.061
183.308368,279.8654646,74.445,260.1483293,279.1149144,28.878,275.9676445,221.645384,124.359,268.2122699,227.5337423,138.459
183.1396855,279.9708603,74.882,260.7283096,279.2647658,29.286,276.0362287,221.5246617,124.723,270.4592133,227.6405797,138.836
183.0106236,280.0572748,75.25,261.9194352,279.6582226,29.654,276.3941076,221.3257899,125.113,272.0792914,228.2496837,139.286
183.0310473,280.2961075,75.606,263.7978003,279.963198,30.015,276.2885106,221.3889362,125.505,273.1530917,228.3181237,139.715
182.8533818,280.3082161,75.975,264.6267078,280.0894667,30.406,276.5585624,221.5031712,125.874,273.1066667,228.3363441,140.176
182.8150158,280.4387155,76.431,266.765343,280.3939531,30.783,276.2697503,221.7015964,126.215,273.8267857,228.0455357,140.596
182.8283379,280.352861,76.811,267.5149014,280.4507107,31.158,276.1209877,222.0197531,126.564,280.3427277,228.7790639,141.022
182.4775229,280.4357798,77.222,268.4389454,280.8214616,31.622,276.7118437,222.0879121,126.918,279.6805835,228.3661972,141.404
182.3440471,280.3875057,77.645,269.9683721,281.087907,32.093,277.0436187,222.4273021,127.304,279.742716,228.3535802,141.767
182.1721794,280.4204803,78.073,276.778481,281.3280591,32.52,277.498998,222.6316633,127.695,279.5298979,228.2557122,142.163
182.0566292,280.4678652,78.437,275.582058,281.0738786,32.889,278.2903869,222.5193458,128.113,279.782801,228.0506143,142.548
181.3754386,280.5381579,78.794,275.5234375,281.0395833,33.256,279.2759585,222.7088658,128.5,279.7300644,227.6062407,142.938
181.0227372,280.6606909,79.154,275.2932292,280.9932292,33.627,280.4473581,222.5706458,128.853,279.0895884,227.2455206,143.341
181.3336241,280.5429568,79.529,275.4504457,280.8547457,34.024,281.4772996,222.6071852,129.209,271.1330313,226.7026359,143.762
180.9301821,280.7515178,79.9,274.8050154,280.5322416,34.426,282.6015435,222.4207961,129.58,269.8638384,226.32,144.203
180.9475043,280.6777108,80.255,275.0236419,280.2389336,34.819,283.8635621,222.376634,129.925,269.4068802,226.257414,144.583
180.8036332,280.7534602,80.623,274.5340909,279.7804752,35.243,284.9179381,222.2292784,130.309,269.3732283,226.1425197,145.068
180.733362,280.74152,81.065,267.3007951,279.6824205,35.67,285.472094,222.0562316,130.685,269.1537861,226.0577674,145.451
180.669844,280.7101386,81.425,264.9596002,279.7467722,36.074,287.1717428,221.964044,131.078,268.9654631,225.9882261,145.839
180.8427592,280.751928,81.787,265.5914298,279.4959695,36.444,287.2941432,221.8598698,131.494,268.834769,226.0195771,146.178
180.5397924,280.8196367,82.159,265.9111205,279.6065712,36.774,287.161414,221.8718058,131.91,268.3906922,226.2800156,146.535
180.5787452,280.7345284,82.541,266.2985395,279.5249141,37.118,287.760327,221.7753873,132.324,268.3297534,226.4741448,146.869
180.4699828,280.745283,82.888,266.2893027,279.5868341,37.442,287.6791794,221.8223483,132.706,268.4534236,226.5011943,147.205
180.3951094,280.8537109,83.244,266.3471747,279.6113014,37.778,288.0097458,221.7699153,133.061,268.2678571,226.5385552,147.574
179.8861301,280.8720034,83.904,266.5472915,279.6397248,38.109,287.7496769,221.8354158,133.46,267.6158913,226.78345,147.983
180.8412292,280.8523261,84.301,267.0499785,279.8530806,38.544,287.8693808,221.9631043,133.855,268.2554833,226.6888708,148.407
180.8891276,281.0038676,84.684,267.088488,279.9914089,38.917,287.9351464,221.6958159,134.214,266.8278146,226.5340865,148.82
180.9781237,281.1720656,85.13,267.0108743,280.0848195,39.275,286.9494048,221.7967687,134.573,267.0360539,226.7452456,149.187
180.5593789,281.5451112,85.564,267.1830494,280.0218436,39.69,287.0902633,221.8620978,134.971,267.1271153,226.6745376,149.562
181.5097632,281.645617,85.972,266.9600702,280.157964,40.052,286.415601,221.9202899,135.397,267.3137255,226.6505882,149.973
183.702439,281.8699187,86.375,267.365259,280.0243796,40.439,284.909641,222.2795482,135.796,268.1736695,226.5498199,150.385
184.9294821,282.1800797,86.855,267.2495614,280.0236842,40.804,285.0227365,222.3820544,136.143,269.4929464,226.3236598,150.833
186.4239613,282.43929,87.247,266.9863916,280.261194,41.173,285.0680607,222.5416154,136.502,271.1977124,226.1617647,151.298
187.4322137,282.5414812,87.623,266.9251849,280.2840365,41.545,285.0045891,222.5060492,136.874,273.0183974,226.3307441,151.691
189.1326613,282.7737903,88.005,267.1894235,280.2605115,41.909,285.0893148,222.4033442,137.235,275.9129179,226.4861742,152.047
190.2937374,282.8985859,88.355,267.5853132,280.2971922,42.273,285.0704574,222.1256696,137.603,277.1466446,226.6752278,152.413
191.1404082,283.0742857,88.729,267.5280656,280.3104491,42.685,285.2103093,221.9220619,137.94,279.1475827,226.8049194,152.773
192.3374033,283.1469271,89.138,267.6915848,280.351132,43.122,285.054868,222.1221122,138.268,280.7806789,227.1340296,153.167
193.387031,283.4865416,89.544,266.8719461,280.4654591,43.54,285.431155,221.7624332,138.589,282.4706655,227.1654991,153.526
193.2011494,283.3140394,89.948,267.1561038,280.6584432,43.939,285.529035,221.8005978,138.955,284.6479821,227.3394619,153.967
194.3039832,283.5396226,90.344,267.3242894,280.5232558,44.376,285.6381074,221.7280477,139.365,283.9111597,226.9251641,154.46
194.2746888,283.6244813,90.791,268.1470588,280.741782,44.803,286.3061137,221.4818298,139.845,284.3959237,227.1409367,154.923
194.8149556,283.4047317,91.197,269.2603037,280.5787419,45.223,286.2454275,221.1063377,140.201,291.5078086,227.2463476,155.343
195.0492151,283.3050488,91.598,270.9715015,280.7154402,45.611,286.1176219,221.0359281,140.554,284.2917585,226.7351256,155.778
200.6950867,284.0457611,91.984,272.482358,280.7383821,45.987,286.3867238,221.0783726,140.911,290.9536853,227.2001992,156.16
200.1935484,283.7674531,92.35,274.2849327,280.9410774,46.399,286.3975182,221.0282413,141.258,290.9813908,226.8633692,156.524
200.0891325,283.7030505,92.72,275.7051827,281.1877655,46.785,286.6258446,220.9341216,141.605,290.8470588,226.652451,156.908
200.0200765,283.4918738,93.092,277.0819462,281.2778489,47.146,286.3447391,220.9093242,141.972,290.8144483,226.3636813,157.281
193.8351967,283.0273292,93.491,278.8094209,281.5803803,47.513,286.8720238,220.6764456,142.329,290.6409113,226.0792472,157.656
193.3527468,282.6294919,93.876,279.5815972,281.6280382,47.899,286.5778916,220.661545,142.675,290.6894317,225.4232303,158.081
193.2331137,282.6054366,94.249,281.493108,281.8843931,48.176,286.8051455,220.6663855,143.095,284.0548968,225.0799297,158.507
192.9423868,282.5646091,94.661,282.4880899,282.2988764,48.592,287.2071697,220.4510213,143.494,284.3958425,225.0703229,158.934
192.697033,282.7095696,95.094,290.5131511,282.3089221,49.053,286.6916192,220.8169243,143.852,283.3248159,224.9428324,159.342
193.3149241,282.6319562,95.502,289.4981856,282.6106791,49.559,286.1486704,221.1164384,144.181,282.7726887,224.6882952,159.745
193.2324301,282.6426757,95.888,288.9645244,282.5177378,50.001,286.0581028,221.2782609,144.541,282.6231343,224.6940299,160.182
193.7928478,282.3951156,96.224,288.7950153,282.3209563,50.402,286.0930325,221.4477435,144.908,282.5827787,224.6693012,160.55
193.4362387,282.5092314,96.557,288.4777389,281.9669835,50.754,286.1225233,221.5564092,145.34,283.7014298,224.4390244,160.916
193.4370947,282.48984,96.937,288.4238119,281.8397844,51.124,287.6714957,221.5794832,145.731,283.5521899,224.5173966,161.293
193.6313066,282.5955153,97.266,288.048732,281.9617106,51.466,288.3665068,221.6422862,146.124,283.334684,224.6073744,161.713
192.6327241,282.643168,97.593,288.165844,281.6974334,51.833,289.1511767,221.6521739,146.522,282.9847716,224.6725888,162.132
191.8756614,282.7006173,97.995,287.8120773,281.5869565,52.192,290.7062825,221.4345738,146.886,283.1509761,224.7240781,162.549
191.4442947,282.4833783,98.375,288.0815032,281.5724744,52.579,291.4417203,221.3613344,147.353,283.2039301,224.5965066,162.977
191.4179918,282.3130395,98.735,288.8786693,281.4696673,52.964,292.4186699,221.3060897,147.713,283.2171254,224.5858453,163.396
191.5142469,282.2202623,99.118,289.6872449,281.1816327,53.372,294.0332266,221.2806245,148.159,283.6206897,224.465299,163.797
191.4849031,282.1113114,99.482,282.1477072,281.1441799,53.784,294.5520876,221.4438589,148.55,283.7484875,224.4226448,164.211
191.1391776,282.1125169,99.863,281.8370274,281.0486745,54.178,295.3112183,221.2010454,148.962,283.8531375,224.3480196,164.663
191.2335601,281.985941,100.236,282.0337175,281.0473752,54.572,295.7278884,221.1270916,149.36,283.5656128,224.4053703,165.009
191.1266395,282.0800543,100.638,281.1486603,281.0570441,54.892,296.4792176,221.1519967,149.771,284.0377768,224.2114633,165.394
191.126258,282.1248856,101.016,280.8452991,280.9094017,55.221,297.634772,221.0549674,150.141,284.5454939,224.1386482,165.768
191.1392175,282.1951774,101.383,280.7343884,280.9858854,55.543,297.8661417,221.2581848,150.555,285.0021589,224.0051813,166.126
191.0027186,282.2840961,101.85,279.9209856,281.0590484,55.885,305.0692829,221.3827519,150.96,284.6101331,224.0120223,166.498
191.1395034,282.3598194,102.219,279.9226241,281.0618167,56.208,304.3889961,220.9840734,151.368,284.4747432,224.0616438,166.877
191.1359709,282.4483856,102.566,279.604503,281.1839422,56.546,304.2640795,221.0288689,151.763,284.5715492,224.0265935,167.253
190.7453473,282.4766228,102.956,279.9150021,281.2843179,56.894,303.8536468,221.0849328,152.114,284.7255149,223.9285414,167.637
190.5794687,282.6010806,103.309,279.5958904,281.5231164,57.317,303.4028183,221.2463557,152.519,284.6574074,223.9995791,167.99
190.9302116,282.6195407,103.675,279.7625375,281.6069438,57.69,302.860241,221.3209639,152.938,285.0349327,223.9145623,168.383
190.2699552,282.8757848,104.03,279.4400345,281.5595341,58.09,302.9932367,221.3111111,153.359,285.1752405,223.9983271,168.767
190.4511545,282.8152753,104.394,279.6020009,281.5393649,58.453,297.2393774,221.4623475,153.759,284.9882796,223.8660527,169.147
190.5289367,283.0201884,104.864,279.9116883,281.4281385,58.814,296.397331,221.5303487,154.152,285.3725083,223.7944352,169.541
190.6068414,283.0493114,105.268,280.0525183,281.2466638,59.192,296.1813333,221.528,154.562,285.6227273,223.9413223,169.92
190.2017071,283.047619,105.675,279.9721985,281.3648417,59.57,296.6735683,221.4299559,154.968,285.830313,223.9765239,170.347
190.0031264,283.0437695,106.063,279.9812656,281.4937552,59.962,296.8899245,221.3754993,155.374,286.1156627,223.7963855,170.755
190.0087951,283.0795954,106.121,279.5681626,281.5105843,60.367,295.6964509,221.3845511,155.779,286.2449545,223.5437277,171.121
189.755102,283.0900621,106.485,279.27007,281.6134212,60.777,294.9494196,221.6094527,156.136,286.2046993,223.7606531,171.491
189.7851494,283.1577329,106.863,278.8204499,281.597955,61.225,293.4234609,221.7067388,156.535,286.3614838,223.6724546,171.879
189.833698,283.2310722,107.24,279.2913386,281.5710734,61.65,293.4162858,221.5056086,156.897,285.8585627,223.7492355,172.364
189.5711121,283.1905184,107.617,281.4444896,281.4176495,62.039,293.6614818,221.5796152,157.257,288.4886541,223.8716745,172.813
189.4225664,283.1924779,108.01,281.882499,281.3988415,62.517,294.9206349,221.3479853,157.572,289.9144554,223.9481188,173.166
189.3924107,283.1455357,108.388,283.850924,281.4414784,62.902,294.8185988,221.2956631,157.899,291.4933495,223.8746473,173.557
189.3655295,283.1776695,108.76,284.4941272,281.6925881,63.253,295.7164799,221.1270237,158.264,292.6757416,224.0219423,173.951
189.4591837,283.1832298,109.129,285.8933114,281.7812885,63.666,295.3701354,220.9513536,158.622,293.4264463,224.1677686,174.385
189.2454505,283.2170439,109.537,287.3065574,281.8065574,64.027,295.4616695,220.7589438,158.984,295.1000408,224.5010208,174.777
189.1719096,283.2972973,109.902,288.801295,282.0639417,64.389,295.9043516,220.5501939,159.385,296.6093558,224.6889618,175.195
188.6290036,283.3509786,110.404,290.6166937,281.9874392,64.764,296.0205216,220.4446345,159.752,298.2209056,224.7520102,175.62
189.3844805,283.1644016,110.849,292.0829493,282.3238375,65.128,295.8365628,220.42123,160.127,,,
189.845767,283.5004191,111.275,,,,296.2988506,220.2230736,160.547,,,
190.9404713,283.7354279,111.647,,,,296.5029118,220.3157238,160.967,,,
192.3209302,283.8887949,112.022,,,,296.5927711,220.4277108,161.321,,,
193.582658,284.0036467,112.408,,,,296.1974522,220.5067675,161.652,,,
194.9120389,284.2573976,112.769,,,,296.3515127,220.8009554,162.05,,,
196.027497,284.5685402,113.14,,,,296.9864596,221.0167264,162.422,,,
197.6081778,284.768559,113.572,,,,297.1812548,220.862897,162.735,,,
198.3851406,284.9329317,113.973,,,,,,,,,
200.2722513,285.0829642,114.314,,,,,,,,,
201.6636917,285.1951318,114.71,,,,,,,,,
202.7205331,285.1149521,115.136,,,,,,,,,
202.7461506,285.2904702,115.546,,,,,,,,,
203.2146157,285.2267955,115.984,,,,,,,,,
202.6044683,285.1638395,116.398,,,,,,,,,
202.4142857,285.1861224,116.809,,,,,,,,,
202.6731647,285.1177934,117.214,,,,,,,,,
201.9959184,285.0771429,117.568,,,,,,,,,
201.880597,285.0029022,117.927,,,,,,,,,
201.5595833,285.0933333,118.282,,,,,,,,,
202.0393734,285.0588484,118.651,,,,,,,,,
201.5539689,284.8643427,119.03,,,,,,,,,
201.7887442,284.6047879,119.417,,,,,,,,,
201.0344973,284.5283971,119.784,,,,,,,,,
201.2623431,284.5175732,120.189,,,,,,,,,
201.2376112,284.4697162,120.587,,,,,,,,,
199.6363259,284.7348296,120.977,,,,,,,,,
199.2520292,284.8936688,121.318,,,,,,,,,
198.7612743,285.0413736,121.64,,,,,,,,,
199.2756734,285.1161616,121.996,,,,,,,,,
199.8551637,285.1200672,122.331,,,,,,,,,
198.5619621,285.2237522,122.793,,,,,,,,,
198.5700651,285.2416486,123.159,,,,,,,,,
197.7989395,285.1237296,123.547,,,,,,,,,
197.5258319,285.1422942,123.906,,,,,,,,,
196.9578393,285.1756697,124.267,,,,,,,,,
196.8266376,285.1716157,124.645,,,,,,,,,
196.6469298,285.2600877,125.007,,,,,,,,,
196.6693017,285.1862099,125.387,,,,,,,,,
196.1785247,285.3142732,125.78,,,,,,,,,
195.9661899,285.3779801,126.135,,,,,,,,,
195.7895869,285.419105,126.481,,,,,,,,,
195.7785467,285.408737,126.834,,,,,,,,,
195.6399486,285.382769,127.2,,,,,,,,,
195.5030043,285.47897,127.576,,,,,,,,,
195.5794674,285.5300687,127.937,,,,,,,,,
195.4630267,285.4638865,128.321,,,,,,,,,
194.9431769,285.6250538,128.783,,,,,,,,,
195.1323024,285.6168385,129.174,,,,,,,,,
195.0146995,285.6472114,129.557,,,,,,,,,
194.8998711,285.9342501,129.941,,,,,,,,,
194.7125107,286.1071123,130.312,,,,,,,,,
194.9183062,286.0457656,130.679,,,,,,,,,
194.9927443,286.1160905,131.032,,,,,,,,,
195.2802221,286.1828279,131.556,,,,,,,,,
195.2685862,286.2084229,131.903,,,,,,,,,
195.2728437,286.1618275,132.285,,,,,,,,,
195.078339,286.0462329,132.675,,,,,,,,,
195.2503259,286.071708,133.153,,,,,,,,,
195.3723404,286.2417021,133.613,,,,,,,,,
196.7917016,286.3491199,134.006,,,,,,,,,
197.7520938,286.5469012,134.395,,,,,,,,,
198.774771,286.7456286,134.836,,,,,,,,,
200.010704,286.8172087,135.231,,,,,,,,,
201.3685292,287.0414955,135.61,,,,,,,,,
203.1415525,287.1423827,135.979,,,,,,,,,
204.435124,287.3632231,136.344,,,,,,,,,
205.453273,287.4450391,136.701,,,,,,,,,
206.9139073,287.5513245,137.048,,,,,,,,,
208.5976628,287.53798,137.399,,,,,,,,,
209.7714048,287.4596841,137.825,,,,,,,,,
